"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Côte d’Ivoire","Total","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","95.9","7"
"Côte d’Ivoire","Total","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","95.8","7"
"Côte d’Ivoire","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","93.4",""
"Côte d’Ivoire","Total","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","95.7","7"
"Côte d’Ivoire","Total","1988","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","95.7",""
"Côte d’Ivoire","Total","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","95.7","7"
"Côte d’Ivoire","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","92.9",""
"Croatia","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","107.8",""
"Croatia","Total","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","107.7","3"
"Croatia","Total","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","107.8","3"
"Croatia","Total","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","107.8","3"
"Croatia","Total","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","107.8","3"
"Croatia","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","108.1","3"
"Croatia","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","107.7",""
"Croatia","Total","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","108.1","3"
"Croatia","Total","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","108.1","3"
"Croatia","Total","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","108.1","3"
"Croatia","Total","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","108.1","3"
"Croatia","Total","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","108.1","3"
"Croatia","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","107.5",""
"Croatia","Total","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","108.1","3"
"Croatia","Total","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","108.1","3"
"Croatia","Total","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","108.1","3"
"Croatia","Total","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","108.1","3"
"Croatia","Total","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","108.1","3"
"Croatia","Total","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","106.4","3"
"Croatia","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","106.7",""
"Croatia","Total","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","106.4","3"
"Croatia","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","106.6",""
"Cuba","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","99.8",""
"Cuba","Total","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.7",""
"Cuba","Total","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.7",""
"Cuba","Total","2002","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","99.7","3"
"Cuba","Total","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.7",""
"Cuba","Total","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.7",""
"Cuba","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.6",""
"Cuba","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","100.0",""
"Cuba","Total","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.4",""
"Cuba","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","99.1",""
"Cuba","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","98.7",""
"Cuba","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","98.5",""
"Cyprus","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","105.5",""
"Cyprus","Total","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","103.1","2"
"Cyprus","Total","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","103.7","2"
"Cyprus","Total","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.0","2"
"Cyprus","Total","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","103.7","33"
"Cyprus","Total","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","103.7","2"
"Cyprus","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","103.4","2"
"Cyprus","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","103.1",""
"Cyprus","Total","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","103.2","2"
"Cyprus","Total","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.9","2"
"Cyprus","Total","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.6","2"
"Cyprus","Total","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.2","2"
"Cyprus","Total","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.9","2"
"Cyprus","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","100.3",""
"Cyprus","Total","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.5","2"
"Cyprus","Total","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.9","2"
"Cyprus","Total","1992","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","100.9","3"
"Cyprus","Total","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.8","2"
"Cyprus","Total","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.8","2"
"Cyprus","Total","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.6","2"
"Cyprus","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","100.6",""
"Cyprus","Total","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.5","2"
"Cyprus","Total","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.6","2"
"Cyprus","Total","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.5","2"
"Cyprus","Total","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.7","2"
"Cyprus","Total","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.8","2"
"Cyprus","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","101.0",""
"Czech Republic","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","105.1",""
"Czech Republic","Total","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.3","3"
"Czech Republic","Total","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.3","3"
"Czech Republic","Total","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.5","3"
"Czech Republic","Total","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","105.3","3"
"Czech Republic","Total","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.3","3"
"Czech Republic","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.5","3"
"Czech Republic","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","105.5",""
"Czech Republic","Total","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.5","3"
"Czech Republic","Total","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.6","3"
"Czech Republic","Total","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.6","3"
"Czech Republic","Total","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.7","3"
"Czech Republic","Total","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.8","3"
"Czech Republic","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","105.7",""
"Czech Republic","Total","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.8","3"
"Czech Republic","Total","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.9","3"
"Czech Republic","Total","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","106.0","3"
"Czech Republic","Total","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","106.0","3"
"Czech Republic","Total","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","106.0","3"
"Czech Republic","Total","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.8","3"
"Czech Republic","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","106.0",""
"Czech Republic","Total","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.8","3"
"Czech Republic","Total","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.9","3"
"Czech Republic","Total","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.9","3"
"Czech Republic","Total","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","106.0","3"
"Czech Republic","Total","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","106.1","3"
"Czech Republic","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","106.2",""
"Czechoslovakia (former)","Total","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","105.7","3"
"Czechoslovakia (former)","Total","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.3",""
"Czechoslovakia (former)","Total","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.3",""
"Czechoslovakia (former)","Total","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.3",""
"Czechoslovakia (former)","Total","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.3",""
"Czechoslovakia (former)","Total","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.3",""
